Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
SOCIAL SECURITY ADMINISTRATION,Office of Public Service and Operations Support,37312,37309,390,"Woodlawn, MD",Deputy Associate Commissioner for Public Service and Operations Support (Facilities and Security),Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,Office of Telephone Services,37330,37309,400,"Woodlawn, MD",Associate Commissioner for Telephone Services,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Telephone Services,37330,37309,400,"Woodlawn, MD",Deputy Associate Commissioner for Telephone Services,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Boston, MA",Regional Commissioner Region I,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Boston, MA","Deputy Regional Commissioner, Region I",Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Boston, MA",Assistant Regional Commissioner for Management and Operations Support,Vacant,,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"New York New York, NY",Regional Commissioner Region II,Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"New York New York, NY","Deputy Regional Commissioner, Region II",Career Incumbent,CA,ES,, ,,25
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"New York New York, NY",Assistant Regional Commissioner for Management and Operations Support,Vacant,,ES,, ,,30
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"New York New York, NY",Assistant Regional Commissioner for Processing Center Operations (New York),Vacant,,ES,, ,,35
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Philadelphia, PA",Regional Commissioner Region III,Career Incumbent,CA,ES,, ,,40
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Philadelphia, PA","Deputy Regional Commissioner, Region III",Career Incumbent,CA,ES,, ,,45
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Philadelphia, PA",Assistant Regional Commissioner for Management and Operations Support,Career Incumbent,CA,ES,, ,,50
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Philadelphia, PA",Assistant Regional Commissioner for Processing Center Operations (Philadelphia),Career Incumbent,CA,ES,, ,,55
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Atlanta, GA",Regional Commissioner Region IV,Career Incumbent,CA,ES,, ,,60
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Atlanta, GA","Deputy Regional Commissioner, Region IV",Career Incumbent,CA,ES,, ,,65
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Atlanta, GA",Assistant Regional Commissioner for Management and Operations Support,Career Incumbent,CA,ES,, ,,70
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Birmingham, AL",Assistant Regional Commissioner for Processing Center Operations (Atlanta),Vacant,,ES,, ,,75
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Atlanta, GA","Senior Advisor to the Regional Commissioner, Atlanta",Career Incumbent,CA,ES,, ,,80
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Chicago, IL",Regional Commissioner Region V,Career Incumbent,CA,ES,, ,,85
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Chicago, IL","Deputy Regional Commissioner, Region V",Career Incumbent,CA,ES,, ,,90
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Chicago, IL",Assistant Regional Commissioner for Management and Operations Support,Career Incumbent,CA,ES,, ,,95
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Chicago, IL",Assistant Regional Commissioner for Processing Center Operations (Chicago),Vacant,,ES,, ,,100
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Dallas, TX",Regional Commissioner Region VI,Career Incumbent,CA,ES,, ,,105
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Dallas, TX","Deputy Regional Commissioner, Region VI",Career Incumbent,CA,ES,, ,,110
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Dallas, TX",Assistant Regional Commissioner for Management and Operations Support,Vacant,,ES,, ,,115
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Kansas City, MO",Regional Commissioner Region VII,Career Incumbent,CA,ES,, ,,120
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Kansas City, MO","Deputy Regional Commissioner, Region VII",Career Incumbent,CA,ES,, ,,125
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Kansas City, MO",Assistant Regional Commissioner for Management and Operations Support,Vacant,,ES,, ,,130
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Kansas City, MO",Assistant Regional Commissioner for Processing Center Operations (Kansas City),Vacant,,ES,, ,,135
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Denver, CO",Regional Commissioner Region VIII,Vacant,,ES,, ,,140
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Denver, CO","Deputy Regional Commissioner, Region VIII",Career Incumbent,CA,ES,, ,,145
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Denver, CO",Assistant Regional Commissioner for Management and Operations Support,Career Incumbent,CA,ES,, ,,150
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"San Francisco, CA",Regional Commissioner Region IX,Career Incumbent,CA,ES,, ,,155
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"San Francisco, CA","Deputy Regional Commissioner, Region IX",Career Incumbent,CA,ES,, ,,160
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"San Francisco, CA",Assistant Regional Commissioner for Management and Operations Support,Career Incumbent,CA,ES,, ,,165
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"San Francisco, CA",Assistant Regional Commissioner for Processing Center Operations (San Francisco),Career Incumbent,CA,ES,, ,,170
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Seattle, WA",Regional Commissioner Region X,Career Incumbent,CA,ES,, ,,175
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Seattle, WA","Deputy Regional Commissioner, Region X",Vacant,,ES,, ,,180
SOCIAL SECURITY ADMINISTRATION,Office of Regional Commissioners,37310,37309,410,"Seattle, WA",Assistant Regional Commissioner for Management and Operations Support,Vacant,,ES,, ,,185
SOCIAL SECURITY ADMINISTRATION,OFFICE OF RETIREMENT AND DISABILITY POLICY,37304,37300,450,"Woodlawn, MD",Deputy Commissioner for Retirement and Disability Policy,Virginia P. Reno ,NA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF RETIREMENT AND DISABILITY POLICY,37304,37300,450,"Woodlawn, MD",Assistant Deputy Commissioner for Retirement and Disability Policy,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Data Exchange and Publications Policy,37336,37304,460,"Woodlawn, MD",Associate Commissioner for Data Exchange and Publications Policy,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Disability Policy,37329,37304,470,"Woodlawn, MD",Associate Commissioner for Disability Policy,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Disability Policy,37329,37304,470,"Woodlawn, MD",Deputy Associate Commissioner for Disability Policy,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Income Security Programs,37328,37304,480,"Woodlawn, MD",Associate Commissioner for Income Security Programs,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Income Security Programs,37328,37304,480,"Woodlawn, MD",Deputy Associate Commissioner for Income Security Programs,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of International Programs,37305,37304,490,"Woodlawn, MD",Associate Commissioner for International Programs,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,"Office of Research, Demonstration, and Employment Support",37278,37304,500,"Woodlawn, MD","Associate Commissioner for Research, Demonstration and Employment Support",Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,"Office of Research, Evaluation and Statistics",37306,37304,510,"Washington, DC","Associate Commissioner for Research, Evaluation and Statistics",Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Retirement Policy,37315,37304,520,"Washington, DC",Associate Commissioner for Retirement Policy,Thomas L. Hungerford ,NA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Retirement Policy,37315,37304,520,"Washington, DC",Deputy Associate Commissioner for Retirement Policy,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF SYSTEMS,37292,37300,530,"Woodlawn, MD",Deputy Commissioner for Systems and Chief Information Officer,Robert Klopp ,NA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF SYSTEMS,37292,37300,530,"Woodlawn, MD",Assistant Deputy Commissioner for Systems and Deputy Chief Information Officer,Herbert M. Strauss ,NA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF SYSTEMS,37292,37300,530,"Woodlawn, MD",Assistant Deputy Commissioner for Systems (IT Business Support),Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,OFFICE OF SYSTEMS,37292,37300,530,"Woodlawn, MD",Assistant Deputy Commissioner (Systems Operations and Hardware Engineering),Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,OFFICE OF SYSTEMS,37292,37300,530,"Woodlawn, MD",Chief Technology Officer,Career Incumbent,CA,ES,, ,,25
SOCIAL SECURITY ADMINISTRATION,OFFICE OF SYSTEMS,37292,37300,530,"Woodlawn, MD",Associate Commissioner for Information Security,Career Incumbent,CA,ES,, ,,30
SOCIAL SECURITY ADMINISTRATION,Office of Hardware Engineering,40146,37292,550,"Woodlawn, MD",Associate Commissioner for Hardware Engineering,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Hardware Engineering,40146,37292,550,"Woodlawn, MD",Deputy Associate Commissioner for Hardware Engineering,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Systems Operations,40147,37292,560,"Woodlawn, MD",Associate Commissioner for Systems Operations,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Systems Operations,40147,37292,560,"Woodlawn, MD",Deputy Associate Commissioner for Systems Operations,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Applications and Supplemental Security Income Systems,37318,37292,570,"Woodlawn, MD",Associate Commissioner for Applications and Supplemental Security Income Systems,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Applications and Supplemental Security Income Systems,37318,37292,570,"Woodlawn, MD",Deputy Associate Commissioner for Applications and Supplemental Security Income Systems,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Disability Systems,37319,37292,580,"Woodlawn, MD",Associate Commissioner for Disability Systems,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Disability Systems,37319,37292,580,"Woodlawn, MD",Deputy Associate Commissioner for Disability Systems,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,"Office of Earnings, Enumeration and Administrative Systems",37283,37292,590,"Woodlawn, MD","Associate Commissioner for Earnings, Enumeration and Administrative Systems",Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,"Office of Earnings, Enumeration and Administrative Systems",37283,37292,590,"Woodlawn, MD","Deputy Associate Commissioner for Earnings, Enumeration and Administrative Systems",Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Retirement and Survivors Insurance Systems,37282,37292,600,"Woodlawn, MD",Associate Commissioner for Retirement and Survivors Insurance Systems,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Retirement and Survivors Insurance Systems,37282,37292,600,"Woodlawn, MD",Deputy Associate Commissioner for Retirement and Survivors Insurance Systems,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Systems Electronic Services,37279,37292,610,"Woodlawn, MD",Associate Commissioner for Systems Electronic Services,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Systems Electronic Services,37279,37292,610,"Woodlawn, MD",Deputy Associate Commissioner for Systems Electronic Services,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,"Office of Enterprise Support, Architecture and Engineering",37340,37292,620,"Woodlawn, MD","Associate Commissioner for Enterprise Support, Architecture and Engineering",Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,"Office of Enterprise Support, Architecture and Engineering",37340,37292,620,"Woodlawn, MD","Deputy Associate Commissioner for Enterprise Support, Architecture and Engineering",Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION OFFICE OF THE INSPECTOR GENERAL,IMMEDIATE OFFICE OF THE INSPECTOR GENERAL,39994,39988,,"Woodlawn, MD",Inspector General,Vacant,PAS,EX,III, ,,5
SOCIAL SECURITY ADMINISTRATION OFFICE OF THE INSPECTOR GENERAL,IMMEDIATE OFFICE OF THE INSPECTOR GENERAL,39994,39988,,"Woodlawn, MD",Inspector General,Vacant,PAS,OT,, ,,10
SOCIAL SECURITY ADMINISTRATION OFFICE OF THE INSPECTOR GENERAL,SOCIAL SECURITY ADMINISTRATION OFFICE OF THE INSPECTOR GENERAL,39988,,,,,,,,,,,
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Chair, TVA Board",Joe H. Ritch ,PAS,OT,,5 Years,,5
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",Marilyn A. Brown ,PAS,OT,,5 Years,05-18-17,10
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",V. Lynn Evans ,PAS,OT,,5 Years,05-18-17,15
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",Richard C. Howorth ,PAS,OT,,5 Years,05-18-20,20
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",Virginia T. Lodge ,PAS,OT,,5 Years,05-18-19,25
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",C. Peter Mahurin ,PAS,OT,,5 Years,,30
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",Michael R. McWherter ,PAS,OT,,5 Years,,35
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",Eric M. Satz ,PAS,OT,,5 Years,05-18-18,40
TENNESSEE VALLEY AUTHORITY,BOARD OF DIRECTORS,37414,37413,1,"Knoxville, TN","Director, TVA Board",Ronald A. Walter ,PAS,OT,,5 Years,05-18-19,45
TENNESSEE VALLEY AUTHORITY,TENNESSEE VALLEY AUTHORITY,37413,,1,,,,,,,,,
TENNESSEE VALLEY AUTHORITY,INSPECTOR GENERAL,40278,37413,15,"Knoxville, TN",Inspector General,Richard W. Moore ,PAS,EX,IV, ,,50
TRADE AND DEVELOPMENT AGENCY,OFFICE OF THE DIRECTOR,37380,37379,1,"Arlington, VA",Director,Leocadia I. Zak Esq.,PAS,EX,III, ,,5
TRADE AND DEVELOPMENT AGENCY,OFFICE OF THE DIRECTOR,37380,37379,1,"Arlington, VA",Public Affairs Specialist,Anna Humphrey ,SC,GS,14, ,,10
TRADE AND DEVELOPMENT AGENCY,OFFICE OF THE DIRECTOR,37380,37379,1,"Arlington, VA",Chief of Staff,Devin Hampton ,SC,GS,15, ,,15
TRADE AND DEVELOPMENT AGENCY,OFFICE OF THE DIRECTOR,37380,37379,1,"Arlington, VA",Director of Public Engagement,Ashley Elizabeth Chang ,SC,GS,14, ,,20
TRADE AND DEVELOPMENT AGENCY,OFFICE OF THE DIRECTOR,37380,37379,1,"Arlington, VA",Senior Advisor to the Director,Franklin Clark Jennings ,SC,GS,15, ,,25
TRADE AND DEVELOPMENT AGENCY,TRADE AND DEVELOPMENT AGENCY,37379,,1,,,,,,,,,
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,39419,,1,,,,,,,,,
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC","Administrator, Agency for International Development",Gayle E. Smith ,PAS,EX,II, ,,5
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC","Deputy Administrator, Agency for International Development",Alfonso E. Lenhardt ,PAS,EX,III, ,,10
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Chief of Staff,Michele Sumilas ,NA,ES,, ,,15
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",White House Liaison,Alexandra M. Crabtree ,XS,AD,"$1,12,517 ", ,,20
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Deputy White House Liaison,Linda Manus ,XS,AD,"$77,490 ", ,,25
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Executive Director Global Development Council,Jayne Thomisee ,XS,AD,"$1,45,162 ", ,,30
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC","Director, Center Faith Based/Communications Initiatives",James Mark Brinkmoeller ,XS,AD,"$1,60,300 ", ,,35
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Supervisory Gender Coordinator,Susan Markham ,XS,AD,"$1,54,769 ", ,,40
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC","Deputy Director, Office of Faith-Based and Community Initiatives",Carlos Vargas ,XS,AD,"$1,16,146 ", ,,45
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Speechwriter,Vacant,XS,AD,, ,,50
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Director of Scheduling,Vacant,XS,AD,, ,,55
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Confidential Assistant,Vacant,XS,AD,, ,,60
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Director of Scheduling and Advance,Paul Hegarty ,XS,AD,"$1,40,892 ", ,,65
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Senior Advisor,John J. Spears ,XS,AD,"$1,36,622 ", ,,70
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Special Assistant,Devorah Jean West ,XS,AD,"$80,073 ", ,,75
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Speechwriter,Sean Redding ,XS,AD,"$66,805 ", ,,80
UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,OFFICE OF THE ADMINISTRATOR,39423,39419,10,"Washington, DC",Advisor,Jason Raymond ,XS,AD,"$77,490 ", ,,85
