Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Valletta, Malta","Ambassador, Republic of Malta",G Kathleen Hill ,PAS,FA,, ,,550
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Majuro Atoll, Marshall Islands","Ambassador, Republic of the Marshall Islands",Vacant,PAS,FA,, ,,555
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Nouakchott, Mauritania","Ambassador, Islamic Republic of Mauritania",Larry E Andre Jr.,PAS,FA,, ,,560
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Port Louis, Mauritius","Ambassador, Republic of Mauritius",Vacant,PAS,FA,, ,,565
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Mexico City, Mexico","Ambassador, United Mexican States",Roberta S Jacobson ,PAS,FA,, ,,570
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Palikir, Micronesia, Federated States of","Ambassador, Federated States of Micronesia",Dorothea M Rosen ,PAS,FA,, ,,575
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Chisinau, Moldova","Ambassador, Republic of Moldova",James D Pettit ,PAS,FA,, ,,580
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Paris, France","Ambassador, Principality of Monaco",Jane D Hartley ,PAS,FA,, ,,585
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Ulaanbaatar, Mongolia","Ambassador, Mongolia",Jennifer Z Galt ,PAS,FA,, ,,590
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Podgorica, Montenegro","Ambassador, Montenegro",Margaret A Uyehara ,PAS,FA,, ,,595
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Rabat, Morocco","Ambassador, Kingdom of Morocco",Dwight L Bush Sr.,PAS,FA,, ,,600
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Maputo, Mozambique","Ambassador, Republic of Mozambique",H Dean Pittman ,PAS,FA,, ,,605
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Windhoek, Namibia","Ambassador, Republic of Namibia",Thomas F Daughton ,PAS,FA,, ,,610
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Suva, Viti Levu, Fiji","Ambassador, Republic of Nauru",Judith B Cefkin ,PAS,FA,, ,,615
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Katmandu, Nepal","Ambassador, Federal Democratic Republic of Nepal",Alaina B Teplitz ,PAS,FA,, ,,620
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"The Hague, Netherlands","Ambassador, Kingdom of the Netherlands",Vacant,PAS,FA,, ,,625
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Wellington, New Zealand","Ambassador, New Zealand",Mark Gilbert ,PAS,FA,, ,,630
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Managua, Nicaragua","Ambassador, Republic of Nicaragua",Laura F Dogu ,PAS,FA,, ,,635
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Niamey, Niger","Ambassador, Republic of Niger",Eunice S Reddick ,PAS,FA,, ,,640
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Abuja, Nigeria","Ambassador, Federal Republic of Nigeria",James F Entwistle ,PAS,FA,, ,,645
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Oslo, Norway","Ambassador, Kingdom of Norway",Samuel D Heins ,PAS,FA,, ,,650
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Muscat, Oman","Ambassador, Sultanate of Oman",Marc J Sievers ,PAS,FA,, ,,655
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Islamabad, Pakistan","Ambassador, Islamic Republic of Pakistan",David Hale ,PAS,FA,, ,,660
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Koror, Palau","Ambassador, Republic of Palau",Amy J Hyatt ,PAS,FA,, ,,665
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Panama, Panama","Ambassador, Republic of Panama",John D Feeley ,PAS,FA,, ,,670
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Port Moresby, Papua New Guinea","Ambassador, Independent State of Papua New Guinea",Catherine Ebert-Gray ,PAS,FA,, ,,675
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Asuncion, Paraguay","Ambassador, Republic of Paraguay",Leslie A Bassett ,PAS,FA,, ,,680
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Lima, Peru","Ambassador, Republic of Peru",Brian A Nichols ,PAS,FA,, ,,685
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Manila, Philippines","Ambassador, Republic of the Philippines",Philip S Goldberg ,PAS,FA,, ,,690
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Warsaw, Poland","Ambassador, Republic of Poland",Paul W Jones ,PAS,FA,, ,,695
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Lisbon, Portugal","Ambassador, Portuguese Republic",Robert A Sherman ,PAS,FA,, ,,700
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Doha, Qatar","Ambassador, State of Qatar",Dana S Smith ,PAS,FA,, ,,705
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Bucharest, Romania","Ambassador, Romania",Hans G Klemm ,PAS,FA,, ,,710
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Moscow, Russia","Ambassador, Russian Federation",John F Tefft ,PAS,FA,, ,,715
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Kigali, Rwanda","Ambassador, Republic of Rwanda",Erica J Barks Ruggles ,PAS,FA,, ,,720
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Bridgetown, Barbados","Ambassador, Federation of Saint Kitts and Nevis",Linda Swartz Taglialatela ,PAS,FA,, ,,725
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Bridgetown, Barbados","Ambassador, Saint Lucia",Linda Swartz Taglialatela ,PAS,FA,, ,,730
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Bridgetown, Barbados","Ambassador, Saint Vincent and the Grenadines",Linda Swartz Taglialatela ,PAS,FA,, ,,735
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Wellington, New Zealand","Ambassador, Independent State of Samoa",Mark Gilbert ,PAS,FA,, ,,740
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Rome, Italy","Ambassador, Republic of San Marino",John R Phillips ,PAS,FA,, ,,745
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Libreville, Gabon","Ambassador, Democratic Republic of Sao Tome and Principe",Cynthia H Akuetteh ,PAS,FA,, ,,750
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Riyadh, Saudi Arabia","Ambassador, Kingdom of Saudi Arabia",Joseph W Westphal ,PAS,FA,, ,,755
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Dakar, Senegal","Ambassador, Republic of Senegal",James P Zumwalt ,PAS,FA,, ,,760
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Belgrade, Serbia","Ambassador, Republic of Serbia",Kyle R Scott ,PAS,FA,, ,,765
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Port Louis, Mauritius","Ambassador, Republic of Seychelles",Vacant,PAS,FA,, ,,770
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Freetown, Sierra Leone","Ambassador, Republic of Sierra Leone",John Hoover ,PAS,FA,, ,,775
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Singapore, Singapore","Ambassador, Republic of Singapore",Kirk W.B. Wagar ,PAS,FA,, ,,780
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Bratislava, Slovakia","Ambassador, Slovak Republic",Vacant,PAS,FA,, ,,785
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Ljubljana, Slovenia","Ambassador, Republic of Slovenia",Brent Robert Hartley ,PAS,FA,, ,,790
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Port Moresby, Papua New Guinea","Ambassador, Solomon Islands",Catherine Ebert-Gray ,PAS,FA,, ,,795
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Somalia, Somalia","Ambassador, Federal Republic of Somalia",Stephen Michael Schwartz ,PAS,FA,, ,,800
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Pretoria, South Africa","Ambassador, Republic of South Africa",Patrick Hubert Gaspard ,PAS,FA,, ,,805
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Juba, South Sudan","Ambassador, Republic of South Sudan",Mary Catherine Phee ,PAS,FA,, ,,810
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Madrid, Spain","Ambassador, Kingdom of Spain",James Costos ,PAS,FA,, ,,815
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Colombo, Sri Lanka","Ambassador, Democratic Socialist Republic of Sri Lanka",Atul Keshap ,PAS,FA,, ,,820
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Khartoum, Sudan","Ambassador, Republic of the Sudan",Vacant,PAS,FA,, ,,825
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Paramaribo, Suriname","Ambassador, Republic of Suriname",Edwin Richard Nolan Jr.,PAS,FA,, ,,830
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Mbabane, Swaziland","Ambassador, Kingdom of Swaziland",Lisa J. Peterson ,PAS,FA,, ,,835
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Stockholm, Sweden","Ambassador, Kingdom of Sweden",Azita Raji ,PAS,FA,, ,,840
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Bern, Switzerland","Ambassador, Swiss Confederation",Suzan G. LeVine ,PAS,FA,, ,,845
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Damascus, Syria","Ambassador, Syrian Arab Republic",Vacant,PAS,FA,, ,,850
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Dushanbe, Tajikistan","Ambassador, Republic of Tajikistan",Elisabeth I. Millard ,PAS,FA,, ,,855
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Dar es Salaam, Tanzania","Ambassador, United Republic of Tanzania",Mark B Childress ,PAS,FA,, ,,860
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Bangkok, Thailand","Ambassador, Kingdom of Thailand",Glyn Townsend Davies ,PAS,FA,, ,,865
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Dili, East Timor","Ambassador, Democratic Republic of Timor-Leste",Karen Clark Stanton ,PAS,FA,, ,,870
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Lome, Togo","Ambassador, Togolese Republic",David R. Gilmour ,PAS,FA,, ,,875
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Suva, Viti Levu, Fiji","Ambassador, Kingdom of Tonga",Judith B Cefkin ,PAS,FA,, ,,880
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Port of Spain, Trinidad and Tobago","Ambassador, Republic of Trinidad and Tobago",John L. Estrada ,PAS,FA,, ,,885
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Tunis, Tunisia","Ambassador, Republic of Tunisia",Daniel H. Rubinstein ,PAS,FA,, ,,890
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Ankara, Turkey","Ambassador, Republic of Turkey",John R. Bass ,PAS,FA,, ,,895
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Ashkhabad, Turkmenistan","Ambassador, Turkmenistan",Allan P. Mustard ,PAS,FA,, ,,900
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Suva, Viti Levu, Fiji","Ambassador, Tuvalu",Judith B Cefkin ,PAS,FA,, ,,905
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Kampala, Uganda","Ambassador, Republic of Uganda",Deborah R. Malac ,PAS,FA,, ,,910
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Kyiv, Ukraine","Ambassador, Ukraine",Geoffrey R. Pyatt ,PAS,FA,, ,,915
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Abu Dhabi, United Arab Emirates","Ambassador, United Arab Emirates",Barbara A. Leaf ,PAS,FA,, ,,920
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"London, United Kingdom","Ambassador, United Kingdom of Great Britain and Northern Ireland",Matthew Winthrop Barzun ,PAS,FA,, ,,925
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Montevideo, Uruguay","Ambassador, Oriental Republic of Uruguay",Kelly Keiderling ,PAS,FA,, ,,930
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Tashkent, Uzbekistan","Ambassador, Republic of Uzbekistan",Pamela Leora Spratlen ,PAS,FA,, ,,935
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Port Moresby, Papua New Guinea","Ambassador, Republic of Vanuatu",Catherine Ebert-Gray ,PAS,FA,, ,,940
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Caracas, Venezuela","Ambassador, Bolivarian Republic of Venezuela",Vacant,PAS,FA,, ,,945
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Hanoi, Vietnam","Ambassador, Socialist Republic of Vietnam",Theodore G. Osius III,PAS,FA,, ,,950
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"San'A, Yemen","Ambassador, Republic of Yemen",Matthew H. Tueller ,PAS,FA,, ,,955
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Lusaka, Zambia","Ambassador, Republic of Zambia",Eric T Schultz ,PAS,FA,, ,,960
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Harare, Zimbabwe","Ambassador, Republic of Zimbabwe",Harry K. Thomas Jr.,PAS,FA,, ,,965
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Addis Ababa, Ethiopia","Representative of the United States of America to the African Union, with the rank and status of Ambassador Extraordinary and Plenipotentiary",Vacant,PAS,FA,, ,,970
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Vienna, Austria","U.S. Representative to the Organization for Security and Cooperation in Europe, with the rank of Ambassador",Daniel B Baer ,PAS,FA,, ,,975
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Vienna, Austria","Representative of the U.S. to the Vienna Office of the United Nations and Representative of the U.S. to the International Atomic Energy Agency, with the rank of Ambassador",Laura S H Holgate ,PAS,FA,, ,,980
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Brussels, Belgium","U.S. Permanent Representative on the Council of the North Atlantic Treaty Organization, with the rank and status of Ambassador Extraordinary and Plenipotentiary",Douglas E Lute ,PAS,FA,, ,,985
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Paris, France","Representative of the U.S. to the Organization for Economic Cooperation and Development, with the rank of Ambassador",Daniel W Yohannes ,PAS,FA,, ,,990
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Geneva, Switzerland","Representative of the U.S. to the Office of the United Nations and Other International Organizations in Geneva, with the rank of Ambassador",Pamela K Hamamoto ,PAS,FA,, ,,995
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Brussels, Belgium","Representative of the U.S. to the European Union, with the rank and status of Ambassador Extraordinary and Plenipotentiary",Anthony L Gardner ,PAS,FA,, ,,1000
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Jakarta, Java, Indonesia","Representative of the U.S. to the Association of Southeast Asian Nations, with the rank and status of Ambassador Extraordinary and Plenipotentiary",Nina L Hachigian ,PAS,FA,, ,,1005
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Geneva, Switzerland","U.S. Representative to the Conference on Disarmament, with the rank of Ambassador",Robert A Wood ,PAS,FA,, ,,1010
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Washington, DC","Permanent Representative of the U.S. to the Organization of American States, with the rank of Ambassador",Vacant,PAS,FA,, ,,1015
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Montreal, Quebec, Canada","Representative of the U.S. on the Council of the International Civil Aviation Organization, with the rank of Ambassador",Michael A Lawson ,PAS,FA,, ,,1020
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Geneva, Switzerland","U.S. Representative to the UN Human Rights Council, with the rank of Ambassador",Keith M Harper ,PAS,FA,, ,,1025
DEPARTMENT OF STATE,Office of the Under Secretary for Political Affairs,38674,38658,360,"Paris, France","U.S. Representative to the United Nations Educational, Scientific and Cultural Organization, with the rank of Ambassador",Crystal L Nix-Hines ,PAS,FA,, ,,1030
